dmfilename;ACOTourLength;ACOTour;ACOExecutionTime;ACOIterations;SATourLength;SATour;SAExecutionTime;SAIterations;PSOTourLength;PSOTour;PSOExecutionTime;PSOIterations
TSP_DATA_7x7_2024-05-22-15-49-19;22;0,1,2,6,3,5,4;1,0007;1;22;1,0,6,3,4,5,2;4,036;1;29;1,5,4,0,2,3,6;0,9978;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;2,1,0,6,3,5,4;1,0392;1;22;4,3,6,2,0,1,5;0;1;32;5,0,6,3,4,2,1;0,9992;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;0;1;22;6,2,0,1,4,5,3;0,9676;1;25;3,2,5,4,1,0,6;1,0323;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;1,0036;1;22;0,1,5,4,3,6,2;0;1;22;4,3,6,0,1,2,5;0,9975;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;0;1;22;5,3,6,1,0,2,4;0,9679;1;118;1,6,2,4,5,3,0;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;0;1;22;6,3,4,5,2,1,0;0;1;28;2,5,0,1,4,3,6;1,5657;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;0;1;22;5,4,3,6,2,1,0;0;1;29;0,5,4,3,2,1,6;1,0358;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;6,2,1,0,5,4,3;0,9645;1;22;1,6,3,5,4,2,0;0;1;35;2,3,5,1,4,0,6;1,0003;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;1,0029;1;22;4,5,2,0,1,6,3;0;1;26;1,4,5,3,6,0,2;0,9996;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0,9979;1;22;6,3,4,5,2,1,0;0;1;32;2,1,4,0,6,3,5;1,5412;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;0,1,2,6,3,5,4;1,006;1;22;6,3,5,4,0,1,2;0,5045;1;22;2,0,1,6,3,5,4;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;0,1,2,6,3,5,4;0;1;22;0,1,2,4,5,3,6;0;1;118;5,4,6,3,2,0,1;1,0092;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0;1;22;0,1,6,3,5,4,2;1,0333;1;22;2,6,3,5,4,0,1;1,0046;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0;1;22;4,5,3,6,2,0,1;0,9622;1;32;3,4,2,0,6,1,5;1,0032;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;0,9976;1;22;2,6,3,5,4,0,1;3,5109;1;22;4,5,2,1,0,6,3;1,0264;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;0,9738;1;22;4,3,6,2,0,1,5;0;1;22;6,3,5,4,0,1,2;5,0325;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0,9692;1;22;3,6,2,1,0,5,4;0;1;35;5,3,2,4,0,6,1;0,5442;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;2,1,0,6,3,5,4;0;1;22;5,2,0,1,6,3,4;0,9657;1;25;6,0,1,4,5,2,3;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;4,5,2,1,0,6,3;0;1;22;2,6,3,5,4,1,0;1,0009;1;25;4,0,1,6,2,3,5;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0;1;22;1,2,4,5,3,6,0;0,9666;1;28;6,2,4,3,5,1,0;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;6,2,1,0,5,4,3;0;1;22;4,5,2,0,1,6,3;1,0368;1;22;1,0,2,4,5,3,6;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;0;1;22;4,5,2,0,1,6,3;1,0043;1;32;0,5,3,6,2,1,4;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;6,2,1,0,5,4,3;0;1;22;2,5,4,3,6,1,0;1,0365;1;118;3,2,0,1,6,4,5;0,9996;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;0,1,2,6,3,5,4;0;1;22;5,1,0,2,6,3,4;0;1;28;3,6,2,4,1,0,5;0,9988;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;1,0019;1;22;2,6,3,5,4,0,1;0;1;28;5,3,6,1,0,4,2;1,034;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;0,9647;1;22;5,4,1,0,2,6,3;0;1;32;3,6,0,5,1,2,4;1,0358;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0;1;22;4,3,6,1,0,2,5;1,0052;1;25;0,4,5,3,2,6,1;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;6,2,1,0,5,4,3;0;1;22;3,4,5,0,1,2,6;1,0003;1;25;4,5,2,3,6,0,1;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;0,1,2,6,3,5,4;0;1;22;3,6,1,0,2,5,4;0,9997;1;118;1,0,5,4,6,3,2;0,503;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;2,1,0,6,3,5,4;1,0048;1;22;1,6,3,5,4,2,0;0;1;32;1,6,3,5,0,4,2;3,5821;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;0,9965;1;22;2,5,4,3,6,0,1;1,0029;1;32;6,1,4,3,5,2,0;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;6,2,1,0,5,4,3;1,0003;1;22;5,1,0,2,6,3,4;1,9991;1;22;0,5,4,3,6,2,1;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;0;1;22;4,5,1,0,2,6,3;2,5171;1;22;2,1,0,6,3,4,5;0,9985;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;0,9975;1;22;0,6,3,4,5,2,1;4,9993;1;32;5,3,4,2,1,6,0;0;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;1,0,2,6,3,5,4;0;1;22;3,6,1,0,2,4,5;1,0002;1;25;1,0,4,5,2,3,6;0,5399;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;3,6,2,1,0,5,4;1,0065;1;22;1,2,5,4,3,6,0;0;1;25;5,0,1,6,3,2,4;1,0326;1
TSP_DATA_7x7_2024-05-22-15-49-19;22;5,4,2,1,0,6,3;0,9666;1;22;4,5,3,6,2,1,0;0;1;22;0,4,5,3,6,2,1;1,0026;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9831;1;25;2,6,7,5,4,8,3,1,0;0;1;125;3,1,0,8,5,4,6,7,2;0,9994;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0013;1;25;7,5,4,8,3,1,0,2,6;0,5043;1;132;6,4,7,3,2,1,8,5,0;1,0065;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;8,3,1,0,2,6,7,4,5;1,0035;1;227;2,0,7,3,5,4,6,8,1;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,997;1;25;7,6,2,0,1,3,8,5,4;0;1;221;4,8,5,2,0,6,1,3,7;1,0003;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0006;1;31;4,8,3,7,1,0,2,6,5;0;1;125;0,1,7,5,4,8,6,2,3;0,9985;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5646;1;25;5,4,8,3,1,0,2,6,7;0;1;133;8,1,0,2,7,5,6,4,3;0,9559;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0044;1;25;2,0,1,3,8,4,5,7,6;3,9993;1;223;6,0,1,4,8,5,7,2,3;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5117;1;25;6,7,4,5,8,3,1,0,2;5,0194;1;219;6,1,0,8,4,5,7,3,2;1,0054;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0017;1;25;7,5,4,8,3,1,0,2,6;0,9982;1;226;3,2,6,0,5,7,4,1,8;1,0053;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;8,5,4,7,6,2,0,1,3;1,5603;1;218;1,3,8,6,2,7,4,5,0;0,9657;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9886;1;25;6,2,0,1,3,8,5,4,7;0;1;221;7,6,4,5,1,0,2,3,8;0,9991;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,7,6,2,0,1,3,8;0,9956;1;222;4,8,5,3,7,2,0,1,6;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0334;1;25;2,0,1,3,8,4,5,7,6;0;1;128;3,5,8,4,6,2,7,0,1;0,9988;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9674;1;25;8,3,1,0,2,6,7,5,4;0;1;222;8,6,0,1,7,2,3,5,4;1,5125;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0093;1;33;1,0,6,4,5,7,2,3,8;0;1;125;4,8,6,2,1,0,3,7,5;0,9987;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9976;1;25;6,7,5,4,8,3,1,0,2;0;1;33;0,6,4,5,8,1,3,7,2;1,0003;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,999;1;25;2,6,7,4,5,8,3,1,0;0,9991;1;318;5,2,3,8,6,7,1,0,4;1,0009;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;0,1,3,8,4,5,7,6,2;1,5914;1;134;6,0,7,5,3,2,1,8,4;0,927;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9992;1;25;6,7,4,5,8,3,1,0,2;0;1;132;8,1,7,4,5,6,2,3,0;0,9999;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;4,0006;1;25;0,2,6,7,4,5,8,3,1;0;1;126;5,4,7,0,1,2,6,3,8;1,0321;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;4,5137;1;25;3,8,4,5,7,6,2,0,1;0,9807;1;223;4,7,1,3,2,0,5,6,8;1,0244;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;5,7,6,2,0,1,3,8,4;0,9682;1;128;1,2,5,8,4,7,6,0,3;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5076;1;25;7,6,2,0,1,3,8,4,5;0,6255;1;129;0,6,2,1,3,8,5,7,4;0,9279;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0008;1;25;3,1,0,2,6,7,4,5,8;0,9972;1;131;2,6,0,3,8,5,7,4,1;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,7,6,2,0,1,3,8,5;1,0027;1;129;1,0,3,2,5,7,6,4,8;0,9969;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;3,1,0,2,6,7,4,5,8;1,0411;1;227;8,0,6,4,7,2,1,3,5;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;6,7,4,5,8,3,1,0,2;0;1;132;6,4,8,3,2,1,5,7,0;1,6136;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0008;1;25;8,3,1,0,2,6,7,5,4;0;1;225;1,2,6,7,3,0,4,8,5;1,034;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9654;1;25;8,5,4,7,6,2,0,1,3;0;1;129;4,8,5,7,2,6,0,3,1;1,0028;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,7,6,2,0,1,3,8;0;1;131;5,4,0,6,2,1,8,3,7;1,0029;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,3793;1;25;8,3,1,0,2,6,7,4,5;0,504;1;126;8,4,5,2,6,7,1,0,3;0,5612;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,5113;1;25;6,7,5,4,8,3,1,0,2;0,5041;1;223;2,1,3,0,7,6,8,4,5;3,5135;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;3,1,0,2,6,7,5,4,8;1,0324;1;130;7,2,3,8,5,6,0,1,4;4,5484;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9662;1;25;0,2,6,7,4,5,8,3,1;0;1;220;5,8,6,2,7,3,1,0,4;0,9971;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;5,4,8,3,1,0,2,6,7;0,9747;1;222;6,7,4,8,5,3,0,2,1;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;1,0,2,6,7,4,5,8,3;1,0016;1;227;4,6,0,7,2,5,1,3,8;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,7,6,2,0,1,3,8;0;1;126;7,2,0,6,3,1,8,4,5;1,0077;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,7,6,2,0,1,3,8;0,9672;1;37;5,8,3,0,7,1,2,6,4;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9604;1;25;4,5,7,6,2,0,1,3,8;0;1;226;0,2,1,6,5,3,8,4,7;1,0362;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9633;1;25;2,0,1,3,8,4,5,7,6;0;1;32;4,5,8,1,3,0,2,7,6;1,0364;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9639;1;25;5,7,6,2,0,1,3,8,4;0;1;131;4,7,2,3,8,1,0,5,6;1,5749;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0048;1;33;3,2,6,4,5,7,0,1,8;0;1;320;8,1,6,2,0,5,7,4,3;1,0339;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9671;1;25;7,4,5,8,3,1,0,2,6;0,5419;1;221;1,0,3,6,8,4,5,7,2;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;0,1,3,8,5,4,7,6,2;0,997;1;228;1,2,0,5,6,7,4,3,8;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,97;1;25;7,4,5,8,3,1,0,2,6;3,5183;1;131;0,1,8,3,2,7,4,6,5;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9988;1;25;4,7,6,2,0,1,3,8,5;4,032;1;227;0,3,1,8,4,2,5,7,6;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,7,6,2,0,1,3,8;1,539;1;127;5,4,7,1,3,2,6,0,8;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;1,3,8,4,5,7,6,2,0;1,002;1;134;7,0,3,2,6,5,8,4,1;0,9987;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0004;1;25;7,5,4,8,3,1,0,2,6;0;1;321;6,3,0,2,5,8,1,4,7;0,9994;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9999;1;25;8,3,1,0,2,6,7,4,5;0;1;225;0,6,7,1,3,4,5,8,2;1;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,999;1;25;6,7,4,5,8,3,1,0,2;0;1;134;8,5,6,0,3,2,7,1,4;1,0021;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;2,0,1,3,8,5,4,7,6;0,9787;1;318;8,6,1,2,0,3,5,7,4;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,8,3,1,0,2,6,7;0,9996;1;227;4,2,1,6,0,3,7,5,8;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;1,0,2,6,7,5,4,8,3;0,9998;1;225;4,7,2,6,5,1,3,0,8;0,9993;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0009;1;25;3,1,0,2,6,7,4,5,8;0;1;125;2,3,1,0,5,8,4,6,7;0,9981;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1;1;25;4,5,7,6,2,0,1,3,8;0;1;128;6,0,4,5,8,3,1,2,7;1,502;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0044;1;33;8,1,0,6,4,5,7,2,3;0;1;130;8,3,1,4,7,2,0,6,5;1,0042;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,001;1;25;8,5,4,7,6,2,0,1,3;3,0022;1;226;2,0,7,6,5,1,4,8,3;0,9964;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5724;1;30;6,5,4,8,1,0,2,3,7;4,0612;1;223;5,8,3,6,2,7,1,0,4;0,9992;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5072;1;25;8,5,4,7,6,2,0,1,3;0;1;224;3,2,7,0,1,6,4,8,5;1,0408;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9647;1;30;2,3,7,6,4,5,8,1,0;0;1;227;5,7,0,8,4,6,2,1,3;1,0002;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,7,6,2,0,1,3,8,5;0;1;221;6,1,5,7,4,8,3,2,0;1,0811;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;33;6,4,5,7,0,1,8,3,2;0,9995;1;129;2,6,5,4,7,8,3,0,1;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;6,7,4,5,8,3,1,0,2;0,9969;1;128;8,0,2,6,5,4,7,1,3;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,8,3,1,0,2,6,7;1,0005;1;133;2,3,0,4,7,6,5,8,1;0,999;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0015;1;25;6,7,5,4,8,3,1,0,2;1,0334;1;225;7,3,1,2,4,8,5,0,6;0,5423;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0025;1;33;7,0,1,8,3,2,6,4,5;0;1;224;8,4,0,6,2,7,3,1,5;1,0001;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0003;1;25;1,3,8,5,4,7,6,2,0;0;1;35;6,0,2,1,7,3,8,4,5;0,9997;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9989;1;25;8,3,1,0,2,6,7,5,4;0;1;132;8,5,6,2,0,7,1,3,4;1,0008;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;8,5,4,7,6,2,0,1,3;0;1;218;8,4,7,6,3,2,0,1,5;1,5079;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0077;1;25;2,6,7,4,5,8,3,1,0;3,0009;1;226;2,0,1,5,6,4,7,3,8;1,2062;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,9988;1;25;5,8,3,1,0,2,6,7,4;3,5112;1;135;2,7,1,4,6,5,8,3,0;1,0009;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;3,8,5,4,7,6,2,0,1;1,0015;1;127;6,4,7,5,8,1,0,2,3;1,0035;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9618;1;25;5,8,3,1,0,2,6,7,4;0;1;227;8,1,0,2,3,5,6,4,7;1,0331;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9693;1;25;8,3,1,0,2,6,7,5,4;0;1;29;1,3,8,5,4,7,6,0,2;0,9968;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;33;4,7,2,3,8,1,0,6,5;0,5041;1;318;7,6,8,3,2,4,5,0,1;1,0053;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,999;1;25;7,6,2,0,1,3,8,4,5;0;1;222;6,0,2,3,1,4,5,8,7;1,0004;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;3,8,5,4,7,6,2,0,1;1,0043;1;226;8,3,4,1,0,2,7,6,5;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0373;1;25;8,4,5,7,6,2,0,1,3;0;1;128;6,2,0,1,7,3,5,8,4;0,9965;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9667;1;25;0,2,6,7,4,5,8,3,1;0;1;318;5,7,0,2,3,8,6,1,4;1,0341;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;4,5,8,3,1,0,2,6,7;1,0066;1;229;4,6,5,2,1,0,3,8,7;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0019;1;25;6,2,0,1,3,8,4,5,7;0;1;320;8,5,2,6,1,3,7,0,4;0,9986;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9688;1;25;1,0,2,6,7,4,5,8,3;0;1;132;8,3,7,4,2,1,0,6,5;1;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;3,5759;1;25;3,8,4,5,7,6,2,0,1;0;1;229;5,6,2,3,0,8,1,4,7;1,0149;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9686;1;25;7,4,5,8,3,1,0,2,6;0;1;126;5,4,8,0,3,1,2,6,7;1,0311;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9671;1;25;6,7,4,5,8,3,1,0,2;0;1;34;8,5,6,4,7,3,2,0,1;1,5422;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,006;1;25;1,3,8,4,5,7,6,2,0;0;1;320;6,2,5,0,1,8,3,4,7;0,9997;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,999;1;25;6,2,0,1,3,8,5,4,7;0;1;225;0,6,7,2,4,5,3,8,1;0,9998;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0011;1;25;0,1,3,8,4,5,7,6,2;0;1;227;0,7,5,4,6,8,2,1,3;0,9997;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;1,0,2,6,7,5,4,8,3;1,0299;1;132;7,5,4,6,2,8,1,3,0;0;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5383;1;25;5,7,6,2,0,1,3,8,4;0;1;317;1,2,6,8,0,5,4,7,3;1,0053;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0048;1;25;2,6,7,5,4,8,3,1,0;0;1;219;0,2,3,1,7,6,8,4,5;1,0361;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;1,3,8,4,5,7,6,2,0;0;1;134;3,2,5,8,1,7,4,6,0;1,0357;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,9986;1;25;5,4,7,6,2,0,1,3,8;0;1;226;1,2,6,4,7,8,5,3,0;0,5405;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,5039;1;25;4,5,8,3,1,0,2,6,7;0;1;224;4,8,3,1,5,2,0,7,6;1,0053;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;2,0,1,3,8,4,5,7,6;4,8334;1;132;4,8,5,1,7,0,3,2,6;1,05;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;25;8,3,1,0,2,6,7,4,5;4,5453;1;33;0,1,8,4,7,5,6,2,3;0,9994;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;1,0011;1;25;2,0,1,3,8,5,4,7,6;0;1;130;7,5,8,4,1,2,3,0,6;1,0007;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0,999;1;25;2,6,7,4,5,8,3,1,0;0;1;132;8,1,7,2,6,4,5,0,3;0,9994;1
TSP_DATA_9x9_2024-05-22-15-49-21;25;7,4,5,8,3,1,0,2,6;0;1;33;8,1,0,7,5,4,6,2,3;0,9961;1;128;4,6,2,1,0,5,8,3,7;0;1
TSP_DATA_8x8_2024-05-22-15-49-22;23;6,2,1,0,7,4,3,5;0;1;23;6,5,3,4,7,2,0,1;1,0044;1;31;0,6,4,3,5,1,2,7;1,0003;1
TSP_DATA_8x8_2024-05-22-15-49-22;23;6,2,1,0,7,4,3,5;0;1;23;7,1,0,2,6,5,3,4;0,9993;1;125;1,6,3,5,2,0,4,7;0,9996;1
TSP_DATA_8x8_2024-05-22-15-49-22;23;6,2,1,0,7,4,3,5;0;1;23;4,3,5,6,2,0,1,7;0,9985;1;123;3,4,0,7,1,2,6,5;1,5763;1
