dmfilename;ACOTourLength;ACOTour;ACOExecutionTime;ACOIterations;SATourLength;SATour;SAExecutionTime;SAIterations;PSOTourLength;PSOTour;PSOExecutionTime;PSOIterations
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;4,9988;1;64;7,0,9,2,8,12,18,6,19,4,11,1,10,3,14,13,17,16,5,15;0,504;1;954;7,11,14,8,2,5,6,12,10,1,0,17,15,9,16,4,18,13,3,19;1,0064;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;3,9645;1;155;10,1,11,3,14,13,12,2,15,5,6,19,4,18,17,16,7,0,8,9;1,0368;1;944;9,2,7,11,6,13,15,1,5,17,18,0,8,10,12,14,3,4,16,19;0,9997;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;15,7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19;4,0091;1;155;6,19,4,0,9,10,1,11,3,14,17,13,12,8,2,7,15,5,16,18;1,0001;1;1131;4,19,15,7,9,6,11,0,5,16,8,3,1,10,17,12,14,13,18,2;1,0002;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;8,514;1;161;9,10,3,14,16,5,17,4,19,6,18,13,12,8,2,7,15,11,1,0;0;1;944;3,2,11,8,13,4,19,16,17,0,9,1,10,6,12,7,15,14,18,5;2,0387;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;15,7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19;7,5171;1;159;7,15,5,16,17,6,19,3,14,18,4,13,12,2,8,0,9,10,1,11;0,9994;1;1045;12,3,15,10,8,9,1,17,5,4,6,13,16,18,19,0,7,11,2,14;0,999;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;4,5526;1;164;7,15,5,16,12,10,1,9,0,8,2,13,17,18,4,14,3,11,19,6;0;1;848;5,10,1,0,7,14,19,4,17,3,11,18,9,2,15,16,13,8,12,6;1,5078;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;15,7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19;5,1365;1;257;16,5,6,19,3,11,1,8,2,9,10,14,4,18,15,7,0,17,13,12;0;1;1131;1,10,15,4,9,12,8,3,5,7,0,19,2,6,18,14,17,16,11,13;2,0009;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;15,7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19;5,0333;1;156;8,0,7,2,12,13,17,6,18,16,5,15,1,11,3,19,4,14,10,9;0;1;853;3,4,11,5,0,12,2,15,7,13,17,8,1,18,10,14,9,16,6,19;1,5713;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;5,0078;1;62;5,16,17,13,2,9,10,1,11,3,19,6,18,4,14,12,8,0,7,15;0;1;1231;11,16,10,7,3,18,5,13,17,2,6,19,1,8,12,14,4,9,0,15;2,0348;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;4,4752;1;254;14,4,18,17,13,12,8,0,15,5,16,6,19,3,11,1,10,9,2,7;1,5053;1;844;13,17,15,10,8,12,14,4,19,7,0,18,16,11,1,3,2,9,6,5;1,3497;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;4,5233;1;252;13,17,16,12,8,0,7,15,5,1,11,3,10,2,9,19,6,18,4,14;1;1;1131;17,10,9,7,5,18,15,11,1,6,16,12,8,2,19,14,4,0,13,3;0,9999;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;15,7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19;4,2862;1;164;7,2,15,5,8,10,9,12,4,19,6,18,17,16,13,14,3,11,1,0;0;1;945;10,1,0,4,19,11,8,15,7,16,18,9,17,5,12,13,3,14,6,2;2,0042;1
TSP_DATA_20x20_2024-05-22-17-14-58;246;7,2,8,9,10,3,11,1,0,4,14,13,12,16,5,17,18,6,19,15;4,9971;1;155;12,16,5,17,13,9,8,0,1,10,3,11,19,6,18,4,14,15,7,2;0;1;1046;7,14,16,4,1,19,0,10,3,12,2,13,18,17,6,8,5,11,15,9;2,0014;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5741;1;243;9,17,12,4,14,15,16,5,6,13,7,0,1,8,2,3,11,10;1,0418;1;849;8,3,4,13,17,6,0,10,16,5,11,14,9,15,12,2,1,7;0,9974;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,5557;1;161;4,12,2,7,0,9,14,5,17,6,13,8,1,16,15,10,11,3;0;1;836;2,7,10,3,12,6,15,14,11,4,17,0,16,5,13,9,1,8;1,9993;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0304;1;151;4,16,15,14,9,10,0,7,2,8,1,13,6,5,17,12,3,11;0;1;859;7,11,1,10,4,9,16,3,15,5,8,13,6,14,0,2,12,17;1,9669;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0841;1;246;1,0,7,2,8,13,10,9,14,15,11,3,12,4,17,6,5,16;0;1;841;14,12,7,3,16,11,0,5,13,8,6,2,17,4,15,10,9,1;1,0007;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0003;1;151;6,17,12,4,15,14,9,10,11,3,16,5,0,1,7,2,8,13;0,9991;1;938;8,4,1,15,0,10,5,16,6,17,11,14,9,2,7,12,3,13;1,0003;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5839;1;248;7,2,13,14,15,16,5,6,17,12,4,10,9,8,1,0,11,3;0;1;941;6,3,7,5,17,1,8,13,15,11,12,2,10,9,16,0,4,14;1,0397;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0007;1;254;15,8,1,7,0,11,10,9,4,12,2,3,16,5,17,6,13,14;0;1;844;4,14,1,8,10,13,15,2,7,3,12,0,9,16,11,17,6,5;0,997;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,5204;1;251;8,4,16,11,9,10,0,1,7,3,12,17,6,5,15,14,13,2;1,0332;1;749;9,0,13,3,7,4,16,11,10,14,17,6,8,1,2,12,5,15;1,0009;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9648;1;59;9,14,16,4,12,7,1,0,11,3,2,8,13,6,17,5,15,10;1,0011;1;844;10,8,13,16,3,4,14,9,11,0,5,15,7,2,17,6,12,1;1,0002;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,3835;1;163;8,1,13,6,17,12,7,0,9,14,5,16,4,15,10,11,3,2;0;1;840;2,16,14,9,15,4,11,7,0,3,17,12,10,13,6,5,8,1;1,0011;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0289;1;167;13,8,1,7,12,17,4,15,16,11,0,10,9,14,3,2,5,6;0;1;1027;16,6,0,14,8,1,5,9,17,13,10,15,4,12,3,7,2,11;1,0041;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;5,5466;1;51;3,4,17,12,7,1,0,11,10,9,14,15,16,5,6,13,8,2;0,9979;1;1036;0,1,15,4,10,16,2,9,13,6,8,7,11,12,3,17,5,14;1,0023;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;4,5765;1;241;10,9,13,6,5,17,12,7,14,15,16,4,3,2,8,1,0,11;0;1;937;7,10,11,0,13,8,6,14,5,17,9,1,16,4,2,15,3,12;1,9979;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;6,005;1;61;11,9,14,16,4,12,2,7,0,1,8,13,6,17,5,15,10,3;0,5612;1;942;5,7,1,12,4,2,8,15,9,6,10,0,11,13,16,14,3,17;0,9559;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;1,9998;1;160;12,17,6,13,8,1,14,15,5,16,3,2,7,0,10,9,11,4;5,8686;1;752;0,9,1,8,16,3,7,13,14,5,12,2,6,17,4,10,11,15;1,0052;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,0002;1;52;3,11,10,9,14,15,5,16,4,12,17,6,13,2,8,1,0,7;1,0036;1;939;1,3,14,10,15,8,11,6,17,5,0,13,2,16,4,12,9,7;0,9957;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0037;1;59;2,7,0,1,8,13,6,17,5,14,9,10,15,16,11,3,4,12;1,058;1;1034;10,8,0,5,2,7,14,9,3,16,11,17,4,12,13,1,6,15;0,9971;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0295;1;348;10,9,14,1,8,2,5,17,6,13,7,0,11,16,15,4,12,3;1,0012;1;936;8,10,14,4,16,17,5,0,1,2,7,12,3,15,6,11,13,9;0;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,4909;1;147;3,2,7,1,0,11,10,9,14,15,16,4,8,13,6,5,17,12;0,0726;1;933;7,4,16,5,17,6,15,10,11,3,14,13,0,12,8,1,2,9;0,9376;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0352;1;147;14,9,10,11,0,1,7,5,17,6,13,8,2,3,12,4,16,15;0,9991;1;848;2,13,17,10,14,16,5,0,1,12,6,7,11,9,4,3,15,8;1,001;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,5112;1;159;16,5,15,11,0,1,8,14,9,10,3,7,2,13,6,17,12,4;0;1;762;13,16,3,14,11,0,1,6,10,17,9,4,15,5,8,12,7,2;0,9693;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;5,0309;1;146;0,5,6,13,8,2,12,17,4,16,15,14,9,10,11,3,7,1;0;1;858;0,15,3,14,11,9,4,5,10,16,13,6,7,2,1,8,12,17;0,9697;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,8843;1;246;16,5,6,17,12,3,4,14,9,10,11,0,1,8,2,7,13,15;0;1;943;15,14,4,2,11,0,9,17,5,10,7,13,8,1,6,16,12,3;1,0089;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9905;1;149;7,12,4,17,6,5,16,15,14,13,2,8,1,0,9,10,11,3;0;1;845;1,8,5,11,17,12,4,14,13,2,7,9,16,6,10,15,3,0;0,9995;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,548;1;248;1,8,13,9,10,3,2,7,14,15,16,5,6,17,12,4,11,0;0,9962;1;952;3,15,10,4,17,16,1,12,6,8,9,5,0,7,2,13,11,14;1,0012;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9669;1;57;6,17,5,16,15,14,9,10,0,1,7,12,4,11,3,2,8,13;1,0009;1;840;10,9,3,11,4,8,1,15,5,13,6,2,7,14,12,17,16,0;0,9995;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,4239;1;150;6,13,8,2,12,17,5,16,4,3,7,1,0,11,10,9,14,15;0;1;1035;16,4,2,14,9,0,11,17,6,8,1,10,12,7,15,5,3,13;1,0358;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9671;1;252;9,10,11,16,4,17,12,7,0,13,6,5,15,14,3,2,8,1;0;1;938;7,2,4,3,5,12,8,13,17,1,0,10,15,6,14,9,11,16;1,0004;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,551;1;59;2,3,11,0,1,7,12,17,4,15,10,9,14,16,5,6,13,8;0;1;1128;6,5,0,13,11,17,1,2,8,7,4,16,10,12,15,14,9,3;2,0003;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9681;1;150;3,11,9,10,0,1,7,12,14,15,16,4,17,5,6,13,8,2;1,0001;1;1030;8,6,12,13,4,16,11,3,0,10,7,1,17,15,14,9,5,2;1,0002;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5451;1;244;7,2,8,13,6,14,9,10,11,0,1,15,16,5,17,4,12,3;1,0314;1;929;3,7,2,5,4,14,15,8,11,1,13,16,0,10,9,6,17,12;1,4535;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,1045;1;246;6,13,4,16,15,14,10,9,8,2,3,11,0,1,7,12,17,5;0;1;950;0,8,10,16,9,4,13,1,11,14,6,5,15,7,12,3,2,17;0,9701;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0088;1;248;6,13,11,3,2,8,9,10,0,1,7,12,17,4,16,15,14,5;0;1;938;9,14,5,6,15,0,11,13,3,2,4,16,10,7,12,8,1,17;0,9966;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9963;1;247;8,2,7,3,12,17,5,16,4,1,0,11,9,10,15,14,6,13;0;1;939;10,16,0,17,6,1,2,8,13,15,14,5,4,7,3,9,11,12;1,0006;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9816;1;149;17,5,14,15,16,4,12,3,2,7,1,0,11,10,9,8,13,6;3,0027;1;844;10,17,7,8,1,0,15,12,2,9,16,5,14,13,6,4,11,3;0,9661;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,4991;1;160;11,10,0,13,2,8,1,7,12,3,9,14,15,4,17,6,5,16;5,0121;1;1127;12,7,6,17,10,5,15,16,14,11,8,9,13,1,2,4,0,3;1,5796;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,4347;1;243;1,7,3,4,12,17,5,16,15,14,8,2,13,6,9,10,11,0;0;1;933;13,7,0,11,10,15,9,5,3,8,6,17,4,1,2,12,16,14;2,0095;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,0034;1;250;7,2,8,1,0,11,10,4,12,17,5,16,15,14,6,13,9,3;1,0001;1;836;12,16,6,13,10,2,3,5,9,14,15,11,0,4,17,8,1,7;0,9995;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,5075;1;51;4,3,2,8,13,6,5,17,12,7,1,0,11,10,9,14,15,16;0;1;827;10,2,7,13,0,1,9,8,14,12,3,11,15,16,4,17,5,6;1,0359;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9674;1;148;7,12,17,6,13,4,16,5,15,14,9,10,11,3,2,8,1,0;0,9996;1;1132;7,0,13,9,4,15,5,11,8,17,10,1,16,14,2,12,3,6;1,0323;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5569;1;152;8,2,7,3,16,15,14,13,6,5,17,12,4,11,10,9,0,1;0;1;931;14,6,5,8,0,1,12,4,3,11,10,15,9,17,16,7,13,2;1,5102;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,009;1;150;0,1,6,13,8,2,12,4,17,5,16,15,14,10,9,11,3,7;0;1;943;11,9,16,14,7,3,12,15,17,13,6,2,1,8,0,10,4,5;0,9992;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,544;1;146;15,14,9,10,11,3,2,7,12,4,17,0,1,8,13,6,5,16;0;1;1035;10,9,16,5,11,14,15,4,8,3,13,17,0,6,2,7,1,12;2,0008;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9981;1;243;17,6,13,1,0,11,10,9,8,2,7,3,12,4,16,15,14,5;0;1;833;12,10,8,1,14,9,15,16,13,17,4,3,7,0,6,5,11,2;1,9998;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,1625;1;61;15,14,16,5,6,13,8,2,7,1,0,11,10,9,4,17,12,3;0;1;945;11,17,15,10,8,13,1,12,14,6,2,7,3,4,9,16,5,0;0,9652;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0331;1;245;17,4,12,7,2,3,16,15,14,9,10,11,13,8,1,0,5,6;0;1;934;10,9,0,5,17,6,16,13,4,3,1,7,2,11,14,15,12,8;0,9994;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5781;1;244;17,12,3,7,2,8,14,9,10,11,0,1,13,6,5,16,15,4;0,9666;1;1125;6,5,13,1,14,8,2,17,11,10,7,4,12,9,0,3,16,15;1,0327;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0004;1;246;11,3,7,2,13,14,15,16,5,6,17,4,12,8,1,0,9,10;0,9998;1;945;11,16,10,0,17,9,3,7,8,2,14,1,4,13,12,6,5,15;0,9994;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,5474;1;244;16,13,6,5,17,4,12,3,2,7,0,1,8,14,9,10,11,15;0;1;831;12,15,4,3,0,14,16,5,1,7,2,10,8,11,9,13,6,17;1,0045;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0015;1;343;13,6,5,17,12,3,4,16,15,7,2,8,14,10,9,11,0,1;0;1;935;13,16,2,7,1,17,12,6,8,10,0,3,11,4,15,14,9,5;0,9981;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5151;1;341;11,0,7,3,12,17,5,6,13,16,4,1,8,2,15,14,9,10;1,0032;1;747;4,12,9,0,14,13,6,17,5,15,1,10,16,3,2,7,8,11;1,0003;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0343;1;247;6,13,7,12,15,14,9,10,11,0,1,8,2,3,16,4,17,5;0,999;1;930;2,12,14,15,9,5,0,1,7,13,16,6,10,11,4,17,8,3;1,0006;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,1221;1;249;2,8,1,6,13,14,15,16,5,17,4,10,9,11,0,7,12,3;0;1;948;9,0,11,5,14,4,13,7,12,6,1,15,10,17,16,8,2,3;0,9986;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9962;1;242;0,7,2,8,1,10,9,14,15,16,11,3,12,4,17,5,6,13;0;1;747;0,5,13,6,10,3,7,2,12,17,9,4,15,11,16,8,14,1;1,0355;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,5432;1;153;16,5,6,13,1,8,2,12,17,4,11,3,7,0,10,9,14,15;1,0083;1;837;11,5,13,8,6,0,1,15,9,14,10,7,2,16,17,4,12,3;1,0004;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0307;1;245;0,13,6,5,17,12,7,2,8,1,14,15,16,4,3,10,9,11;3,545;1;1034;1,16,12,2,9,10,15,6,17,5,3,0,13,8,7,4,11,14;1,5449;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0326;1;50;4,16,15,14,9,10,11,0,1,7,12,3,2,8,13,6,5,17;6,1031;1;936;8,9,2,10,12,15,13,6,17,7,1,0,11,16,5,4,3,14;0,9629;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9962;1;146;12,7,2,3,11,10,9,14,15,16,5,6,13,8,1,0,4,17;1,0005;1;936;17,13,3,4,7,8,2,9,6,5,12,11,15,14,16,10,0,1;0,9998;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9999;1;150;7,2,13,6,17,5,16,8,1,0,11,10,9,14,15,4,12,3;0,5029;1;1124;3,1,17,8,0,6,11,9,10,4,16,5,2,7,15,14,12,13;1,0045;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,4019;1;147;9,14,13,6,17,5,15,16,4,12,2,8,1,0,7,3,11,10;0;1;1034;5,6,8,16,12,11,7,15,4,17,1,10,9,14,3,2,13,0;1,0004;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,1916;1;156;5,6,17,4,12,7,15,14,9,10,3,2,13,8,1,0,11,16;1,027;1;732;0,7,6,11,3,5,9,10,2,8,13,16,14,15,4,12,17,1;1,0024;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,9667;1;255;10,9,14,15,5,16,4,11,1,8,13,2,7,0,6,17,12,3;0;1;934;9,10,15,5,0,11,4,3,12,2,14,8,17,16,1,13,6,7;0,9993;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;4,0483;1;53;9,10,11,16,4,12,3,7,0,1,8,2,13,6,17,5,15,14;0;1;827;1,0,5,16,15,8,13,11,9,10,2,7,3,17,12,4,6,14;0,9993;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0036;1;157;3,4,16,15,13,6,5,17,12,2,8,1,7,0,11,9,14,10;0;1;944;5,17,8,3,10,0,1,9,6,12,13,2,4,14,11,7,16,15;1,0007;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,2838;1;147;2,5,16,15,14,9,10,11,0,1,7,3,12,4,17,6,13,8;1,0008;1;1024;8,10,9,13,11,7,14,5,17,15,16,4,12,6,0,3,2,1;0,9691;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0313;1;151;6,9,10,15,14,16,5,17,4,12,7,1,0,11,3,2,8,13;0,9661;1;935;15,9,7,4,12,16,14,1,0,8,17,11,10,3,6,13,2,5;0;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0095;1;55;9,14,15,5,16,4,3,7,2,12,17,6,13,8,1,0,11,10;0;1;845;16,11,4,6,12,15,8,1,2,7,3,10,9,0,13,17,14,5;1,0002;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;3,0004;1;149;1,0,7,3,12,4,16,5,15,14,9,10,11,17,6,13,2,8;0;1;842;10,9,17,5,3,14,16,7,1,0,12,8,15,4,11,2,13,6;0,9992;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,1701;1;55;4,3,2,7,12,17,6,13,8,1,0,11,10,9,14,15,5,16;1,0348;1;1052;15,5,1,7,4,9,0,16,8,13,17,10,12,2,14,11,6,3;0,9648;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;0,1,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,0033;1;60;3,10,9,14,15,16,5,6,17,4,11,0,7,1,8,13,2,12;0;1;1027;6,13,3,16,12,2,4,8,0,14,7,15,10,9,11,1,5,17;1,5078;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,0413;1;61;9,14,16,5,15,10,0,1,7,2,8,13,6,17,4,12,3,11;0,9989;1;836;1,13,8,7,0,5,10,15,12,3,4,17,6,2,16,11,9,14;0,9999;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,9684;1;160;7,2,12,3,10,11,16,5,17,4,15,14,9,0,1,8,13,6;0,9999;1;743;15,9,10,16,3,17,4,12,14,0,1,7,6,13,5,8,2,11;0,9975;1
TSP_DATA_18x18_2024-05-22-17-15-17;143;1,0,7,2,8,13,6,5,17,4,12,3,11,10,9,14,15,16;2,1657;1;241;1,0,11,10,9,13,6,5,16,15,14,7,12,17,4,3,2,8;0,9998;1;849;1,13,6,2,4,8,12,3,11,0,9,16,14,10,15,7,5,17;1,0006;1
